algo,op,param_set,trial,elapsed_ms,mem_bytes,ok,skip_reason
RSA-PSS,keygen,3072-sha512-salt:hashLen,7,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,8,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,9,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,10,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,11,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,12,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,13,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,14,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,15,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,16,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,17,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,18,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,19,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,20,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,21,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,22,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,23,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,24,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,25,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,26,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,27,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,28,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:hashLen,29,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,0,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,1,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,2,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,3,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,4,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,5,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,6,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,7,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,8,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,9,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,10,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,11,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,12,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,13,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,14,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,15,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,16,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,17,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,18,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,19,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,20,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,21,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,22,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,23,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,24,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,25,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,26,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,27,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,28,0.000,-1,0,cryptography_not_available
RSA-PSS,keygen,3072-sha512-salt:32,29,0.000,-1,0,cryptography_not_available
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,1,0.104,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,2,0.071,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,3,0.067,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,4,0.066,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,5,0.061,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,6,0.066,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,7,0.060,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,8,0.060,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,9,0.061,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,10,0.060,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,11,0.076,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,12,0.102,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,13,0.101,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,14,0.102,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,15,0.103,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,16,0.102,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,17,0.092,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,18,0.090,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,19,0.072,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,20,0.072,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,21,0.128,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,22,0.152,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,23,0.084,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,24,0.066,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,25,0.064,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,26,0.065,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,27,0.061,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,28,0.060,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,29,0.067,-1,1,
ML-KEM-512,keygen+encaps+decaps,ML-KEM-512,30,0.066,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,1,0.131,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,2,0.134,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,3,0.123,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,4,0.084,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,5,0.079,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,6,0.078,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,7,0.077,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,8,0.077,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,9,0.078,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,10,0.076,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,11,0.076,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,12,0.076,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,13,0.076,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,14,0.083,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,15,0.078,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,16,0.077,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,17,0.124,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,18,0.148,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,19,0.133,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,20,0.126,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,21,0.130,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,22,0.127,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,23,0.120,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,24,0.117,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,25,0.141,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,26,0.118,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,27,0.115,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,28,0.160,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,29,0.177,-1,1,
ML-KEM-768,keygen+encaps+decaps,ML-KEM-768,30,0.125,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,1,0.160,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,2,0.152,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,3,0.145,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,4,0.148,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,5,0.150,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,6,0.151,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,7,0.148,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,8,0.151,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,9,0.160,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,10,0.148,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,11,0.148,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,12,0.149,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,13,0.149,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,14,0.152,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,15,0.136,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,16,0.199,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,17,0.159,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,18,0.153,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,19,0.149,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,20,0.143,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,21,0.146,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,22,0.135,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,23,0.141,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,24,0.126,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,25,0.141,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,26,0.149,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,27,0.167,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,28,0.116,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,29,0.147,-1,1,
ML-KEM-1024,keygen+encaps+decaps,ML-KEM-1024,30,0.105,-1,1,
HQC-128,keygen+encaps+decaps,HQC-128,1,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,2,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,3,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,4,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,5,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,6,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,7,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,8,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,9,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,10,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,11,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,12,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,13,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,14,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,15,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,16,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,17,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,18,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,19,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,20,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,21,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,22,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,23,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,24,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,25,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,26,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,27,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,28,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,29,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-128,keygen+encaps+decaps,HQC-128,30,0.001,-1,0,kem_not_enabled:HQC-128-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,1,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,2,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,3,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,4,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,5,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,6,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,7,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,8,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,9,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,10,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,11,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,12,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,13,0.003,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,14,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,15,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,16,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,17,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,18,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,19,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,20,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,21,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,22,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,23,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,24,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,25,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,26,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,27,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,28,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,29,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-192,keygen+encaps+decaps,HQC-192,30,0.001,-1,0,kem_not_enabled:HQC-192-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,1,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,2,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,3,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,4,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,5,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,6,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,7,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,8,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,9,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,10,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,11,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,12,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,13,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,14,0.002,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,15,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,16,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,17,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,18,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,19,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,20,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,21,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,22,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,23,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,24,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,25,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,26,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,27,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,28,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,29,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
HQC-256,keygen+encaps+decaps,HQC-256,30,0.001,-1,0,kem_not_enabled:HQC-256-1-cca2
